order_id,customer_id,product_id,sale_date,quantity,unit_price,channel,region,currency,revenue,_row_id,_injected_types
ORD-6935811,CUST-73399,PROD-31058,2025-11-20,2,312.8,ONLINE,NORTH,USD,625.6,37334,
ORD-1453474,CUST-42278,PROD-73170,2026-02-25,1,359.71,MOBILE,WEST,GBP,359.71,37335,
ORD-5854316,CUST-62444,PROD-75864,2026-02-19,1,383.57,ONLINE,WEST,GBP,383.57,37336,
ORD-2524634,CUST-70938,PROD-46303,2026-08-01,1,435.21,ONLINE,SOUTH,EUR,435.21,37337,future_date
ORD-6156308,CUSTOMER-GHOST2043,PRODUCT-GHOST2043,2025-10-06,3,4.7,ONLINE,WEST,EUR,14.1,37338,referential_break
ORD-2128808,CUST-29704,PROD-95774,2026-03-25,2,587.93,ONLINE,NORTH,EUR,1175.86,37339,
ORD-7787147,CUST-96998,PROD-29484,2024-10-17,1,33.74,MOBILE,SOUTH,EUR,33.74,37340,
ORD-2423249,CUST-54098,PROD-22674,2024-01-02,1,974.57,MOBILE,NORTH,EUR,974.57,37341,
ORD-8624167,CUST-54670,PROD-85559,2026-03-04,2,515.7,ONLINE,NORTH,EUR,1031.4,37342,
ORD-6261066,CUST-18465,PROD-33872,2025-03-20,2,98.8,MOBILE,EAST,EUR,197.6,37343,
ORD-8386915,CUST-25830,PROD-15450,2024-11-18,2,974.37,ONLINE,NORTH,EUR,1948.74,37344,
ORD-5551930,CUST-19082,PROD-99688,2026-03-22,1,61.33,STORE,SOUTH,EUR,61.33,37345,
ORD-5521195,CUST-69134,PROD-24205,2026-02-07,--,n/a,ONLINE,SOUTH,EUR,2150.82,37346,type_mismatch
ORD-7675261,CUST-19921,PROD-56893,2024-04-02,3,81.49,ONLINE,SOUTH,EUR,35.78,37347,revenue_inconsistency
ORD-4411393,CUST-37280,PROD-45551,2026-03-27,2,730.77,STORE,NORTH,EUR,1461.54,37348,
ORD-2278248,CUST-92469,PROD-49352,2026-04-03,2,540.22, ONLINE ,  NORTH,USD ,1080.44,37349,whitespace_corruption
ORD-6473946,CUST-88752,PROD-61572,2024-08-09,9999,0.0001,STORE,SOUTH,USD,2668.52,37350,out_of_range
ORD-4910887,CUST-52301,PROD-13076,2024-03-03,3,691.02,ONLINE,WEST,USD,417.97,37351,revenue_inconsistency
ORD-5913607,CUST-76223,PROD-63743,2024-01-02,5,346.18,ONLINE,EAST,GBP,1730.9,37352,
ORD-4575546,CUST-52415,PROD-83388,2027-01-14,1,25.17,ONLINE,WEST,EUR,5.51,37353,future_date|revenue_inconsistency
ORD-3101817,CUST-42118,PROD-56265,2025-09-13,2,67.52,ONLINE,EAST,EUR,135.04,37354,
ORD-2313270,CUST-60240,PROD-84599,2026-04-06,-1.0,355.86,STORE,NORTH,GBP,-355.86,37355,negative_values
ORD-8719248,CUST-68596,PROD-54088,2025-07-02,9999,0.0001,STORE,NORTH,EUR,3145.05,37356,duplicates|out_of_range
ORD-6637878,CUST-94710,PROD-56398,2026-03-16,-1.0,603.29,STORE,EAST,EUR,-603.29,37357,negative_values
ORD-5087955,CUST-16592,PROD-95886,2027-02-21,1,234.66,STORE,EAST,EUR,234.66,37358,future_date
ORD-5338912,CUST-23261,PROD-26544,2024-08-12,4,242.32,STORE,NORTH,USD,969.28,37359,
ORD-3218646,CUST-14712,PROD-44997,2026-03-30,1,145.44,MOBILE,EAST,EUR,145.44,37360,
ord3334820,cust42224,PROD-42745,2025-08-07,2,986.99,ONLINE,EAST,EUR,1973.98,37361,format_violation
ORD-1188911,CUST-40264,PROD-46797,2026-01-18,2,348.82,STORE,EAST,EUR,697.64,37362,
ORD-7667570,CUST-18614,PROD-39109,2026-03-11,2,340.62,STORE,EAST,EUR,681.24,37363,
ORD-8495669,CUST-29787,PROD-75445,2024-01-02,2,108.58,ONLINE,SOUTH,EUR,217.16,37364,
ORD-3787662,CUST-67777,PROD-77428,2025-01-10,3,160.42,STORE,WEST,USD,481.26,37365,
ORD-6427647,CUST-72870,PROD-95379,2026-02-18,1,769.87,ONLINE,WEST,EUR,769.87,37366,
ORD-7861586,CUST-25929,PROD-93919,2026-04-07,3,397.63,ONLINE,SOUTH,EUR,1192.89,37367,
ord4913411,CUST_88210,PROD-95900,2026-05-07,4,857.25,STORE,NORTH,GBP,1656.86,37368,format_violation|future_date|revenue_inconsistency
ORD-6875226,CUST-85259,PROD-43254,2024-07-07,3,722.98,ONLINE,NORTH,EUR,2168.94,37369,
ORD-4886950,CUST-29191,PROD-31161,2025-06-04,???,???,MOBILE,WEST,EUR,689.0,37370,type_mismatch
ord2793920,CUST_98010,PROD-49352,2025-11-21,2,530.74,STORE,WEST,EUR,1061.48,37371,format_violation
ORD-8913311,CUST-67252,PROD-45801,2025-07-01,3,309.03,STORE,SOUTH,USD,927.09,37372,
ORD-3179630,CUST-94589,PROD-64435,2025-03-25,1,547.65,STORE,NORTH,EUR,547.65,37373,
ORD-4491446,CUST-66856,PROD-34318,2025-09-24,2,809.35,ONLINE  ,SOUTH ,  USD,1618.7,37374,whitespace_corruption
ORD-4742763,CUST-61948,PROD-99068,2025-04-01,1,504.99,MOBILE,EAST,EUR,504.99,37375,
ORD-3026986,CUST-98547,PROD-64731,2026-02-15,2,307.46,STORE,SOUTH,EUR,614.92,37376,
ORD-4485700,CUST-61574,PROD-90033,2025-11-27,1,610.0,STORE,NORTH,USD,610.0,37377,
ORD-6622654,CUST-45192,PROD-31911,2024-01-03,2,827.33,ONLINE,WEST,EUR,1654.66,37378,
ORD-6440043,CUST-65998,PROD-70771,2024-01-02,-2.0,658.7,STORE,EAST,EUR,-1317.4,37379,negative_values
ORD-4969636,,,,4,135.57,STORE,NORTH,USD,542.28,37380,nulls
ORD-7695292,CUST-77460,PROD-25919,2025-12-20,2,557.01,STORE,NORTH,GBP,1114.02,37381,
ORD-2794821,CUST-48988,PROD-56281,2025-10-01,1,83.64,STORE,EAST,EUR,83.64,37382,
ORD-2471813,CUST-39348,PROD-58021,2025-03-26,null,???,MOBILE,EAST,EUR,763.47,37383,type_mismatch
ORD-6507094,CUST-37781,PROD-19717,2024-04-06,1,475.02,ONLINE,EAST,EUR,475.02,37384,
ORD-6219127,CUST-49029,PROD-31292,2025-01-15,1,106.56,ONLINE,EAST,EUR,106.56,37385,
ORD-3327607,CUST-36570,PROD-63779,2026-02-28,2,65.01,STORE,WEST,GBP,130.02,37386,
ORD-7728434,CUST-44727,PROD-99036,2025-09-29,1,260.09,ONLINE,NORTH,EUR,260.09,37387,
ORD-3206365,CUST-83705,PROD-31597,2026-02-01,2,452.3,ONLINE,NORTH,GBP,904.6,37388,
ORD-9789949,CUST-71171,PROD-52645,2026-02-13,1,16.25,MOBILE ,  EAST, EUR ,16.25,37389,whitespace_corruption
ORD-4760017,CUST-90850,PROD-17879,2026-06-29,1,113.76,ONLINE,WEST,EUR,113.76,37390,future_date
ORD-2512212,CUST-33608,PROD-23460,2024-04-21,1,188.46, ONLINE ,  WEST,  EUR,188.46,37391,whitespace_corruption
ORD-8360578,CUST-48106,PROD-45808,2025-10-24,1,594.35,MOBILE,NORTH,EUR,594.35,37392,
ORD-7499801,CUST-67777,PROD-77255,2026-01-19,2,691.1,ONLINE,NORTH,EUR,1382.2,37393,
ORD-3698853,CUSTOMER-GHOST2168,PRODUCT-GHOST2168,2024-01-02,3,418.54,ONLINE,WEST,GBP,413.61,37394,referential_break|revenue_inconsistency
ORD-9326000,CUST-77718,PROD-85465,2026-03-17,1,155.0,ONLINE,NORTH,EUR,155.0,37395,
ORD-5433132,CUST-90367,PROD-58649,2026-01-02,3,688.51,MOBILE,NORTH,EUR,2065.53,37396,
ORD-8516865,CUST-22704,PROD-48293,2024-01-02,3,350.01,ONLINE,NORTH,EUR,1050.03,37397,
ORD-2996941,CUST-47865,PROD-55528,2026-03-09,3,141.05,ONLINE,EAST,EUR,423.15,37398,
ORD-3485275,CUST-25984,PROD-75864,2025-10-18,2,411.62,ONLINE,EAST,EUR,823.24,37399,
ORD-6354410,CUST-51140,PROD-79305,2025-05-05,2,344.24,ONLINE,WEST,EUR,688.48,37400,
ORD-4316039,CUST-64227,PROD-63117,2026-01-06,1,535.54,STORE,NORTH,EUR,535.54,37401,
ORD-4810017,CUST-27979,PROD-59623,2025-11-08,4,90.73,MOBILE,SOUTH,GBP,362.92,37402,
ORD-8388054,CUST-14550,PROD-37047,2024-01-02,2,450.86,STORE,SOUTH,EUR,901.72,37403,
ORD-7429424,CUST-76632,PROD-60379,2026-02-04,--,--,ONLINE,EAST,EUR,542.88,37404,type_mismatch
ORD-4539056,CUST-98473,PROD-94080,2024-12-04,3,149.72,ONLINE,WEST,USD,449.16,37405,
ORD-7700851,CUST-38410,PROD-67909,2026-01-03,1,4.13,ONLINE,WEST,GBP,4.13,37406,
ORD-8238043,CUST-70258,PROD-95774,2026-02-18,???,null,ONLINE,NORTH,USD,533.19,37407,type_mismatch
ord2061593,cust78927,PROD-20127,2025-07-05,2,606.85,ONLINE,NORTH,EUR,1213.7,37408,format_violation
ORD-5261161,CUST-64729,PROD-77290,2025-10-23,2,250.51,ONLINE,NORTH,USD,501.02,37409,
ORD-1290272,CUSTOMER-GHOST2622,PRODUCT-GHOST2622,2025-11-15,2,393.66,STORE,NORTH,EUR,787.32,37410,referential_break
ORD-8851689,CUST-60139,PROD-48287,2026-03-11,2,265.11,STORE,EAST,EUR,530.22,37411,
ORD-5780921,CUST-15454,PROD-38174,2025-07-10,1,889.8,ONLINE,NORTH,EUR,889.8,37412,
ORD-6243172,CUST-15758,PROD-17053,2026-02-18,2,286.78,MOBILE,WEST,EUR,573.56,37413,
ORD-6177277,CUST-94409,PROD-19272,2026-08-17,1,741.12,MOBILE,SOUTH,EUR,741.12,37414,future_date
ORD-8509970,CUST-50906,PROD-45551,2025-05-29,3,685.35,STORE,WEST,USD,2056.05,37415,
ORD-1081004,CUST-70938,PROD-13351,2024-01-02,n/a,n/a,ONLINE,EAST,USD,2527.84,37416,type_mismatch
ORD-4096073,CUST-30652,PROD-64435,2024-07-08,1,510.82,STORE,SOUTH,EUR,510.82,37417,
ORD-6969232,CUST-13020,PROD-52765,2026-04-08,1,485.44,STORE,NORTH,GBP,485.44,37418,
ORD-8063405,CUST-97925,PROD-24413,2026-03-11,2,100.15,STORE,EAST,EUR,73.99,37419,revenue_inconsistency
ORD-1695774,CUST-28045,PROD-99688,2024-09-13,-1.0,55.5,STORE,NORTH,USD,-55.5,37420,negative_values
ORD-3876857,CUST-90605,PROD-92465,2025-11-15,9999,0.0001,STORE,NORTH,USD,254.18,37421,out_of_range
ORD-1905648,CUST-26612,PROD-43061,2025-09-04,1,737.6,ONLINE,SOUTH,GBP,737.6,37422,
ORD-4645982,CUST-71495,PROD-55105,2026-03-11,3,498.38,STORE,EAST,EUR,1495.14,37423,
ORD-8202697,CUST-42278,PROD-34400,2025-11-24,4,162.64,MOBILE,SOUTH,EUR,650.56,37424,duplicates
ORD-4346234,CUST-48779,PROD-33617,2026-01-06,3,423.68,STORE,NORTH,EUR,1271.04,37425,
ORD-5689204,CUST-79103,PROD-86104,2026-02-01,2,169.21,STORE,EAST,EUR,338.42,37426,
ORD-4489088,CUST-27250,PROD-64974,2025-10-24,-1.0,497.91,MOBILE,NORTH,EUR,-497.91,37427,negative_values
ORD-9852132,CUST-23523,PROD-22120,2026-03-23,4,961.87,MOBILE,NORTH,USD,3847.48,37428,
ORD-2736527,CUST-93312,PROD-45098,2025-12-13,1,459.57,STORE,WEST,USD,459.57,37429,
ord6002805,cust74350,PROD-67834,2025-05-01,1,503.54,ONLINE,NORTH,EUR,503.54,37430,format_violation
ORD-3635305,CUST-23784,PROD-30875,2025-03-16,6,712.2,STORE,SOUTH,EUR,620.12,37431,revenue_inconsistency
ORD-5388833,CUST-67371,PROD-28609,2026-03-21,1,168.23,ONLINE,EAST,EUR,168.23,37432,
ORD-3313606,CUST-31408,PROD-28463,2025-08-31,1,333.14,ONLINE,WEST,EUR,333.14,37433,
ORD-7482289,CUST-36079,PROD-33461,2024-02-12,1,17.55,STORE  ,SOUTH  , EUR ,17.55,37434,whitespace_corruption
ORD-4628507,CUST-93172,PROD-37391,2025-09-16,N/A,null,ONLINE,WEST,EUR,177.96,37435,type_mismatch
ORD-3713007,CUST-32768,PROD-29968,2027-01-08,1,116.91,ONLINE,WEST,EUR,116.91,37436,future_date
ORD-8248037,CUST-49214,PROD-66756,2024-01-02,1,955.64,ONLINE,SOUTH,USD,955.64,37437,
ord4076078,cust79975,PROD-84815,2024-08-05,1,223.52,STORE,SOUTH,EUR,223.52,37438,format_violation
ORD-5487679,CUST-44361,PROD-23714,2024-02-23,1,591.78,ONLINE,EAST,GBP,591.78,37439,
ORD-9026865,CUST-28242,PROD-19708,2025-12-16,1,647.56,ONLINE,WEST,EUR,647.56,37440,
ORD-7935530,CUST-62114,PROD-99613,2026-01-10,--,N/A,STORE,NORTH,GBP,3897.92,37441,type_mismatch
ORD-8866049,CUST-11848,PROD-48457,2025-11-09,2,659.13,ONLINE,NORTH,GBP,1318.26,37442,
ORD-3922324,,,,3,1010.38,ONLINE,SOUTH,EUR,3031.14,37443,nulls
ORD-5939043,CUST-60097,PROD-28401,2025-12-31,--,--, STORE ,  NORTH,  GBP,923.12,37444,type_mismatch|whitespace_corruption
ORD-4002057,CUST-88523,PROD-29968,2026-01-15,2,130.09,STORE,NORTH,EUR,260.18,37445,
ORD-1433743,CUST-55189,PROD-16061,2026-03-26,2,91.56,STORE,SOUTH,USD,183.12,37446,
ORD-1104552,CUST-79638,PROD-48468,2026-02-08,N/A,N/A,STORE,WEST,EUR,1125.56,37447,type_mismatch
ORD-6652977,CUST-99982,PROD-46018,2026-03-30,5,761.57,STORE,EAST,USD,3807.85,37448,
ORD-7417479,CUST-58735,PROD-50086,2025-09-19,--,???,STORE,SOUTH,EUR,629.43,37449,type_mismatch
ord5041169,CUSTOMER-GHOST2167,PRODUCT-GHOST2167,2026-03-03,3,31.57,MOBILE,EAST,EUR,94.71,37450,format_violation|referential_break
ORD-2684819,CUSTOMER-GHOST1878,PRODUCT-GHOST1878,2025-08-09,1,628.73,ONLINE,EAST,EUR,216.12,37451,referential_break|revenue_inconsistency
ORD-3840259,CUST-74629,PROD-96523,2025-08-28,2,542.86,ONLINE,EAST,EUR,1085.72,37452,
ORD-1052768,CUST-84544,PROD-96866,2026-04-06,1,614.5,ONLINE,NORTH,EUR,614.5,37453,
ORD-2829677,CUST-78116,PROD-20494,2025-11-17,1,495.79,ONLINE,NORTH,EUR,495.79,37454,
ORD-1853470,CUST-65833,PROD-88404,2025-10-21,1,956.88,MOBILE,SOUTH,USD,956.88,37455,
ORD-3891066,CUST-81077,PROD-37047,2025-09-06,n/a,n/a,ONLINE,EAST,EUR,438.09,37456,type_mismatch
ORD-7966670,CUST-76955,PROD-79305,2025-03-24,1,362.24,ONLINE,WEST,USD,362.24,37457,
ORD-5257751,CUST-51836,PROD-89418,2025-09-12,3,574.64,ONLINE,SOUTH,GBP,1723.92,37458,
ORD-2254216,CUST-51822,PROD-63917,2026-03-13,2,397.45,STORE,WEST,EUR,794.9,37459,
ORD-4920621,CUST-34316,PROD-63117,2025-10-13,2,585.42,STORE,NORTH,GBP,1170.84,37460,
ord7594554,CUST_94270,PROD-17879,2025-04-16,2,115.62,ONLINE,WEST,USD,231.24,37461,format_violation
ORD-4525008,CUSTOMER-GHOST0646,PRODUCT-GHOST0646,2027-04-20,1,669.6,STORE,NORTH,EUR,669.6,37462,future_date|referential_break
ORD-9642982,CUST-32507,PROD-43061,2024-10-16,4,751.51,MOBILE,NORTH,EUR,3006.04,37463,
ORD-1283231,CUST-63279,PROD-14452,2024-10-04,1,433.55,MOBILE,NORTH,EUR,433.55,37464,
ORD-7214390,CUST-97169,PROD-68751,2026-02-25,2,151.61,STORE,SOUTH,EUR,303.22,37465,
ORD-8854476,CUST-52566,PROD-73170,2024-11-06,2,363.26,ONLINE,WEST,EUR,726.52,37466,
ORD-2130143,CUST-64219,PROD-28463,2025-06-21,4,351.5,ONLINE,SOUTH,USD,1406.0,37467,
ORD-5121650,CUST-52219,PROD-31911,2025-10-19,3,861.61,STORE,SOUTH,EUR,2584.83,37468,
ORD-7670547,CUST-74301,PROD-86414,2024-10-10,5,849.67,STORE,NORTH,USD,4248.35,37469,
ORD-3635449,CUST-13107,PROD-51605,2025-05-10,5,117.8,STORE,NORTH,EUR,589.0,37470,
ORD-5245905,CUST-15178,PROD-24205,2025-08-15,1,712.24,MOBILE,NORTH,EUR,712.24,37471,
ORD-3011594,CUST-72279,PROD-85921,2025-02-23,2,862.04,MOBILE  ,EAST  ,GBP  ,1724.08,37472,whitespace_corruption
ORD-4296126,CUST-80577,PROD-32161,2025-08-10,1,520.58,STORE,EAST,USD,520.58,37473,
ORD-2070875,CUST-12633,PROD-99688,2024-10-04,1,51.67,STORE,NORTH,EUR,51.67,37474,
ORD-8772167,CUST-67875,PROD-38968,2025-09-23,-1.0,576.64,ONLINE,SOUTH,EUR,-576.64,37475,negative_values
ORD-1294665,CUST-95092,PROD-23714,2024-09-08,--,null,MOBILE,WEST,EUR,612.82,37476,type_mismatch
ORD-3148962,CUST-60360,PROD-89714,2025-07-02,1,817.27,STORE,EAST,EUR,817.27,37477,
ord7342356,CUST_19467,PROD-27612,2024-12-22,3,470.12,ONLINE,NORTH,EUR,1410.36,37478,format_violation
ORD-6319893,CUST-12857,PROD-20725,2025-11-19,2,621.69,STORE,SOUTH,EUR,1243.38,37479,
ORD-7552667,CUST-51255,PROD-96980,2025-12-04,1,651.63,MOBILE,SOUTH,USD,651.63,37480,
ORD-5587577,CUST-41738,PROD-79527,2024-07-10,2,350.03,STORE,WEST,GBP,700.06,37481,
ORD-8360510,CUSTOMER-GHOST0824,PRODUCT-GHOST0824,2025-05-12,1,109.4,MOBILE,NORTH,EUR,109.4,37482,referential_break
ORD-4567840,CUST-57712,PROD-23470,2025-10-02,1,416.95,ONLINE,NORTH,EUR,416.95,37483,
ORD-2534327,CUST-14245,PROD-82497,2025-12-12,1,137.79,STORE,SOUTH,GBP,137.79,37484,
ORD-3003342,CUST-43757,PROD-37011,2026-04-09,1,273.2,STORE,WEST,USD,273.2,37485,
ORD-4533080,CUST-69174,PROD-78858,2026-03-17,1,618.82,MOBILE,WEST,EUR,618.82,37486,
ORD-6779029,CUST-97452,PROD-23282,2025-06-22,4,914.85,STORE,WEST,EUR,3659.4,37487,
ord2939573,CUST_66943,PROD-86104,2026-03-05,1,178.41,STORE,EAST,GBP,178.41,37488,format_violation
ORD-3627720,CUST-40829,PROD-51369,2026-03-04,2,488.82,ONLINE,SOUTH,EUR,977.64,37489,
ORD-8629246,CUSTOMER-GHOST0727,PRODUCT-GHOST0727,2026-01-01,4,760.15,STORE,EAST,GBP,3040.6,37490,referential_break
ORD-7758723,CUST-45737,PROD-85206,2025-12-20,1,525.48,MOBILE,EAST,EUR,525.48,37491,
ORD_8687751,cust71745,PROD-93815,2025-11-30,2,305.83,  MOBILE, WEST ,USD ,611.66,37492,format_violation|whitespace_corruption
ORD-7808035,CUST-84226,PROD-40912,2024-04-05,1,17.67,ONLINE,NORTH,EUR,17.67,37493,
ORD-6616998,CUST-64828,PROD-19272,2025-08-26,2,605.7,STORE,WEST,EUR,1211.4,37494,
ORD-6241686,CUST-69598,PROD-74912,2025-06-10,2,272.11,MOBILE,EAST,EUR,544.22,37495,
ORD-6058417,CUST-61336,PROD-61072,2026-02-25,-1.0,933.61,ONLINE,WEST,EUR,-933.61,37496,negative_values
ORD-5731583,CUST-44793,PROD-67104,2024-11-11,1,175.26,STORE,EAST,EUR,175.26,37497,
ORD-7611102,CUST-81188,PROD-84471,2026-03-28,2,1050.49,ONLINE,SOUTH,EUR,2100.98,37498,
ORD-6133232,CUST-36256,PROD-63743,2024-06-17,1,389.22,MOBILE,EAST,EUR,389.22,37499,
ORD-5863175,CUST-24142,PROD-59936,2025-12-10,1,766.75,MOBILE,SOUTH,USD,766.75,37500,
ORD-7159840,CUST-17417,PROD-56398,2025-05-28,9999,0.0001,MOBILE,SOUTH,EUR,2577.28,37501,out_of_range
ORD-4579340,CUST-96457,PROD-81728,2025-10-17,4,23.94,ONLINE,NORTH,EUR,95.76,37502,
ORD_4708604,cust97634,PROD-80212,2026-03-08,1,525.16,ONLINE,WEST,EUR,525.16,37503,format_violation
ORD-9330517,CUST-44882,PROD-54903,2026-01-09,3,47.68,STORE,SOUTH,USD,143.04,37504,
ORD-5746108,CUST-98598,PROD-85465,2025-03-01,2,153.41,STORE,NORTH,USD,306.82,37505,
ORD-5651286,CUST-43948,PROD-40912,2026-03-03,5,20.93,STORE,NORTH,GBP,30.01,37506,revenue_inconsistency
ORD-4513913,CUST-73443,PROD-68751,2025-10-20,1,139.1,ONLINE,EAST,GBP,139.1,37507,
ORD-7558594,CUST-67878,PROD-57702,2025-07-20,3,636.58,ONLINE,NORTH,EUR,1909.74,37508,
ORD-2697821,CUST-19346,PROD-42625,2025-08-27,-1.0,572.3,ONLINE,SOUTH,EUR,-60.23,37509,negative_values|revenue_inconsistency
ORD-8778291,CUST-53915,PROD-88872,2026-03-08,4,152.9,ONLINE,NORTH,EUR,611.6,37510,
ORD-7018961,CUST-15160,PROD-95886,2024-09-01,-1.0,236.43,ONLINE,NORTH,USD,-236.43,37511,negative_values
ORD-8966677,CUST-86741,PROD-23442,2024-04-27,9999,0.0001,STORE,WEST,GBP,1342.24,37512,out_of_range
ORD-8361680,CUST-67697,PROD-41920,2026-03-15,1,242.21,ONLINE,SOUTH,EUR,242.21,37513,
ORD_9409459,CUST_36088,PROD-52645,2027-03-18,4,14.88,STORE,NORTH,EUR,23.74,37514,format_violation|future_date|revenue_inconsistency
ORD-3968560,CUST-29092,PROD-55880,2026-02-07,1,138.03,ONLINE,EAST,GBP,138.03,37515,
ORD_4332763,cust61821,PROD-64478,2025-06-05,3,417.87,MOBILE,WEST,USD,1253.61,37516,format_violation
ORD-5334993,CUST-23381,PROD-48158,2024-03-29,2,576.7,MOBILE,NORTH,EUR,1153.4,37517,
ORD-5324455,CUST-48412,PROD-12191,2025-01-18,-1.0,171.54,MOBILE,NORTH,GBP,-171.54,37518,negative_values
ORD-6975488,CUST-23261,PROD-79527,2025-09-20,9999,0.0001,ONLINE,SOUTH,USD,660.14,37519,out_of_range
ORD-7184509,CUST-75709,PROD-77428,2024-12-01,2,167.01,ONLINE,WEST,EUR,334.02,37520,
ORD-7602857,CUST-58799,PROD-96866,2026-01-16,N/A,N/A,MOBILE,EAST,EUR,541.84,37521,type_mismatch
ORD-8834734,CUST-25347,PROD-51369,2025-04-18,2,539.98,MOBILE,SOUTH,USD,1079.96,37522,
ORD-8256640,CUST-60056,PROD-45808,2025-06-16,2,554.18,STORE,NORTH,EUR,1108.36,37523,
ord8095658,CUST_33631,PROD-24413,2025-11-21,3,105.21,MOBILE,NORTH,EUR,315.63,37524,format_violation
ORD-8845116,CUST-25406,PROD-26136,2026-02-28,4,109.81,MOBILE,EAST,EUR,439.24,37525,
ORD-9854220,CUST-67817,PROD-97097,2024-06-07,1,329.93,ONLINE,SOUTH,EUR,329.93,37526,
ORD-6345701,CUST-29470,PROD-51369,2025-04-16,2,486.33,STORE,SOUTH,USD,972.66,37527,
ORD-5227892,CUST-10493,PROD-38174,2025-12-07,-1.0,903.25,ONLINE,NORTH,GBP,-903.25,37528,negative_values
ORD-2237825,CUST-30485,PROD-84444,2025-10-06,1,313.8,ONLINE,NORTH,GBP,313.8,37529,
ORD-1544722,CUST-97356,PROD-76812,2025-04-07,4,154.94,ONLINE,NORTH,USD,619.76,37530,duplicates
ORD-4215864,CUST-79473,PROD-95379,2024-03-01,2,647.97,STORE,EAST,USD,1295.94,37531,
ORD-5319099,CUST-55629,PROD-51605,2025-09-12,4,111.12,ONLINE,NORTH,EUR,88.77,37532,revenue_inconsistency
ORD-5352619,CUST-23958,PROD-53421,2025-08-05,3,147.01,ONLINE,WEST,EUR,441.03,37533,
ORD-5845167,CUST-47476,PROD-49241,2026-03-12,2,815.05,ONLINE,NORTH,EUR,1630.1,37534,
ORD-3951120,CUST-73399,PROD-16495,2025-02-16,N/A,N/A,ONLINE,SOUTH,GBP,761.96,37535,type_mismatch
ORD-5627516,CUST-72253,PROD-31597,2025-07-11,9999,0.0001,ONLINE,WEST,GBP,828.82,37536,out_of_range
ORD-7298977,CUST-38594,PROD-33258,2025-12-09,1,340.64,STORE,WEST,GBP,340.64,37537,
ORD-2324174,CUST-30882,PROD-47034,2026-03-19,2,677.16,ONLINE,WEST,EUR,1354.32,37538,
ORD-9187587,CUST-99422,PROD-43634,2025-08-20,2,598.13,MOBILE,WEST,GBP,1196.26,37539,
ORD-7506934,CUST-59343,PROD-61367,2025-12-09,1,402.56,ONLINE,WEST,EUR,402.56,37540,
ORD-7606971,CUST-41398,PROD-61072,2026-01-30,1,990.34,STORE,SOUTH,EUR,990.34,37541,
ORD-8420851,CUST-50874,PROD-67834,2025-06-20,3,590.56,STORE,SOUTH,EUR,1771.68,37542,duplicates
ORD-1058560,CUSTOMER-GHOST0270,PRODUCT-GHOST0270,2025-09-23,2,283.47,ONLINE,NORTH,EUR,566.94,37543,referential_break
ORD-7946087,CUSTOMER-GHOST0514,PRODUCT-GHOST0514,2026-03-23,2,504.04,MOBILE,SOUTH,EUR,1008.08,37544,referential_break
ORD-1595355,CUST-10400,PROD-91135,2024-12-25,1,590.1,STORE,EAST,EUR,590.1,37545,
ord3847170,CUST_18550,PROD-74040,2025-06-28,-1.0,617.97,MOBILE,WEST,EUR,-617.97,37546,format_violation|negative_values
ORD_8593721,cust63538,PROD-97802,2026-03-26,2,32.44,ONLINE,EAST,EUR,64.88,37547,format_violation
ORD-1188719,CUST-42035,PROD-69259,2025-09-17,9999,0.0001,STORE,NORTH,GBP,1484.92,37548,out_of_range
ORD-3738081,,,,3,1066.83,ONLINE,SOUTH,GBP,3200.49,37549,nulls
ORD-4491593,CUST-71279,PROD-37011,2025-04-28,3,229.7,ONLINE,SOUTH,USD,689.1,37550,
ORD-8431118,CUST-14176,PROD-31597,2026-01-09,1,439.53,MOBILE,EAST,USD,163.04,37551,revenue_inconsistency
ORD-6728825,CUST-25343,PROD-97097,2025-04-16,1,388.26,STORE,EAST,EUR,388.26,37552,
ORD_8211953,cust22897,PROD-56246,2024-10-18,2,403.87,ONLINE,NORTH,EUR,807.74,37553,format_violation
ORD-7208286,CUST-27965,PROD-66571,2025-03-31,2,70.63,ONLINE,EAST,EUR,141.26,37554,
ORD-9342827,CUST-61574,PROD-67132,2025-11-20,1,401.85,ONLINE,EAST,EUR,401.85,37555,
ORD-5343689,CUST-37280,PROD-54903,2025-10-01,-3.0,47.86,STORE,SOUTH,GBP,-143.58,37556,duplicates|negative_values
ORD-2027768,CUST-35421,PROD-56265,2026-03-20,3,75.07,ONLINE,NORTH,EUR,225.21,37557,
ORD-2721315,CUST-96269,PROD-91731,2025-12-25,1,780.84,ONLINE,WEST,USD,780.84,37558,
ORD-5865495,CUST-98925,PROD-47056,2025-11-30,--,n/a,MOBILE,SOUTH,EUR,163.85,37559,type_mismatch
ORD-9276593,CUST-36422,PROD-80798,2026-03-09,9999,0.0001,ONLINE,SOUTH,USD,805.48,37560,out_of_range
ORD-1418808,,,,1,627.61,STORE,EAST,EUR,627.61,37561,nulls
ORD-2281528,CUST-62379,PROD-33794,2024-11-14,9999,0.0001,MOBILE,WEST,EUR,550.67,37562,out_of_range
ORD-1286840,CUST-62721,PROD-84025,2026-04-06,2,503.57,MOBILE,EAST,EUR,1007.14,37563,
ORD-6175587,CUST-41353,PROD-43634,2025-09-15,1,570.18,ONLINE,SOUTH,EUR,570.18,37564,
